21.88185,64.4139
-158.11815,52.15115
-158.11815,73.0586
21.88185,85.32135
-143.44636,34.09019
-123.19574,53.63965
-83.74065,68.25293
-133.9166,14.26371
-115.87266,30.8226
-92.19419,45.24186
-71.89484,31.51513
-56.69698,49.01602
-26.26964,62.89543
-69.28649,10.74745
-49.03191,25.54928
-26.53002,39.47293
-66.94981,-10.74745
-47.32232,2.18416
-28.18155,16.09435
-9.98281,5.2129
-4.20476,25.37361
4.34628,45.87888
-2.3197,-14.26371
11.01111,6.02216
21.88185,27.03653
7.21006,-34.09019
21.88185,-14.77378
32.75259,6.02216
53.74651,5.2129
47.96846,25.37361
39.41742,45.87888
69.95682,-8.0417
71.94525,16.09435
70.29372,39.47293
87.86624,-21.02572
91.08603,2.18417
92.79561,25.54928
115.65854,31.51513
100.46068,49.01602
70.03334,62.89543
135.89746,21.02572
135.9579,45.24186
127.50435,68.25294
153.80688,8.0417
159.63636,30.8226
166.95944,53.63965
-126.25349,-5.2129
-110.04318,8.0417
-92.13376,21.02572
-132.03154,-25.37361
-108.05475,-16.09435
-88.91397,-2.18417
-140.58258,-45.87888
-109.70628,-39.47293
-87.20439,-25.54928
-64.34146,-31.51513
-44.10254,-21.02572
-26.19312,-8.0417
-79.53932,-49.01602
-44.0421,-45.24186
-20.36364,-30.8226
-109.96666,-62.89543
-52.49565,-68.25294
-13.04056,-53.63965
21.88185,-52.15115
36.55364,-34.09019
46.0834,-14.26371
21.88185,-73.0586
56.80426,-53.63965
64.12734,-30.8226
-158.11815,-85.32135
96.25935,-68.25293
87.80581,-45.24186
108.10516,-31.51513
110.71351,-10.74745
113.05019,10.74745
123.30302,-49.01602
130.96809,-25.54928
132.67768,-2.18416
153.73036,-62.89543
153.46998,-39.47293
151.81845,-16.09435
170.01719,-5.2129
177.6803,14.26371
-172.78994,34.09019
175.79524,-25.37361
-168.98889,-6.02216
-158.11815,14.77378
-175.65372,-45.87888
-158.11815,-27.03653
-147.24741,-6.02216
-158.11815,-64.4139
