153.3379,-35.26439
149.44645,-12.1081
163.85029,-44.52962
158.37845,-23.80701
153.9119,0
178.20381,-52.56765
169.68152,-32.27492
162.63403,-12.0769
166.62043,0
173.35293,19.83993
-177.555,40.00548
176.96011,7.42959
-175.19479,27.29289
-161.6621,45.574
176.96011,-7.42959
-172.6117,14.44638
-161.6621,33.16792
173.35293,-19.83993
-172.47212,0
-161.6621,20.90516
-172.6117,-14.44638
-161.6621,7.01155
-148.12941,27.29289
-175.19479,-27.29289
-161.6621,-7.01155
-150.71249,14.44638
-177.55499,-40.00548
-161.6621,-20.90516
-150.85208,0
-161.6621,-33.16792
-150.71249,-14.44638
-140.28431,7.42959
-161.6621,-45.574
-148.12941,-27.29289
-140.28431,-7.42959
-161.6621,-58.28253
