-1.045221688,0.718150952
-1.043821844,0.720222036
-1.045150232,0.72725996
-1.04208078,0.729952174
-1.040578429,0.73188443
-1.025831199,0.745553892
NaN,NaN
-1.044988687,0.718260994
-1.045221688,0.718150952
NaN,NaN
-1.08084788,0.683735673
-1.079836461,0.684473423
-1.082810102,0.684419516
-1.078933756,0.688003025
-1.076858195,0.690771264
-1.075630192,0.691623996
-1.073408008,0.690536494
-1.071453754,0.689698566
-1.073379618,0.69292369
-1.068255253,0.695303236
-1.067134473,0.696590229
-1.070732333,0.69553783
-1.081480818,0.690407766
-1.076688868,0.697663647
-1.075349557,0.696961633
-1.072138242,0.699308668
-1.071639459,0.699436508
-1.075629637,0.699430734
-1.0743547,0.7005576
-1.072922447,0.701888617
-1.070330306,0.703289296
-1.07008052,0.702021956
-1.067732184,0.704704372
-1.066430635,0.704791376
-1.064342628,0.706322301
-1.059276989,0.70808931
-1.060413262,0.708052318
-1.049862621,0.713147541
-1.050378543,0.713674066
-1.060853666,0.708581069
-1.053440982,0.712814643
-1.046041695,0.717635262
-1.044988687,0.718260994
NaN,NaN
-1.093587238,0.662168606
-1.096041772,0.662159331
-1.096432098,0.662226017
-1.101130626,0.661201641
-1.103012826,0.661198342
-1.102229584,0.663845384
-1.103239799,0.663851311
-1.101829534,0.665688843
-1.09898887,0.666448752
-1.10047346,0.666467818
-1.091930194,0.67029272
-1.085096988,0.671561886
-1.091118995,0.671546164
-1.093618943,0.670445047
-1.097729561,0.66885943
-1.092355927,0.673386201
-1.080101516,0.677338018
-1.080123061,0.676910086
-1.077353352,0.678597466
-1.080184437,0.678594251
-1.075034657,0.681328594
-1.073070129,0.68261633
-1.085022483,0.678239816
-1.087481954,0.677673729
-1.086916717,0.678151714
-1.084434544,0.680143976
-1.089581885,0.6785342
-1.08084788,0.683735673
NaN,NaN
-1.089534773,0.64768678
-1.092157331,0.647670844
-1.087507288,0.651547555
-1.085676878,0.653120146
-1.086350526,0.653123463
-1.087894583,0.651615341
-1.091232928,0.649734939
-1.096069823,0.649202182
-1.094327354,0.651712432
-1.088313141,0.655787689
-1.08780324,0.656060874
-1.08873591,0.656093363
-1.091346327,0.656029046
-1.092133033,0.656022424
-1.085574849,0.660064069
-1.084172642,0.661201641
-1.091244845,0.656951067
-1.092481035,0.65689345
-1.093756414,0.65689345
-1.095116046,0.656870861
-1.092424247,0.658915743
-1.097069221,0.656784075
-1.098084696,0.656816549
-1.099633134,0.656794003
-1.099221871,0.657760568
-1.098514444,0.6580877
-1.098035411,0.658588839
-1.091059385,0.660631293
-1.086852609,0.663665958
-1.093866566,0.659326661
-1.095453223,0.65932001
-1.097571502,0.659307457
-1.096148381,0.660112362
-1.096506872,0.661659456
-1.093587238,0.662168606
NaN,NaN
-1.095591602,0.639532793
-1.09450925,0.640757476
-1.091695005,0.643083593
-1.087392415,0.644739094
-1.092194831,0.643650562
-1.088885503,0.64633147
-1.094853278,0.644628883
-1.093302313,0.647977456
-1.092617081,0.646581004
-1.089534773,0.64768678
NaN,NaN
-1.095591602,0.639532793
-1.09509315,0.639522708
NaN,NaN
-1.092759521,0.639526099
-1.095074353,0.639564965
-1.09509315,0.639522708
NaN,NaN
-1.092759521,0.639526099
-0.856956742,0.639497273
NaN,NaN
-0.856956742,0.639497273
-0.852835426,0.643903243
NaN,NaN
-0.852835426,0.643903243
-0.852118126,0.641451824
-0.854571156,0.637914035
NaN,NaN
-0.845787192,0.634918345
-0.849822195,0.634869922
-0.854571156,0.637914035
NaN,NaN
-0.845787192,0.634918345
-0.840377154,0.632273807
-0.839574332,0.631541812
-0.835079058,0.62831888
NaN,NaN
-0.830128917,0.62999657
-0.835079058,0.62831888
NaN,NaN
-0.830128917,0.62999657
-0.82822029,0.630219024
NaN,NaN
-0.82547798,0.628908008
-0.826993399,0.62888173
-0.828250199,0.628885054
-0.82822029,0.630219024
NaN,NaN
-0.82547798,0.628908008
-0.819422035,0.627795752
NaN,NaN
-0.819422035,0.627795752
-0.819349182,0.627886907
NaN,NaN
-0.819349182,0.627886907
-0.812066802,0.632788821
-0.808382175,0.633213446
-0.809540796,0.631809881
-0.800545194,0.637510137
-0.804290954,0.634165298
-0.798944044,0.637253073
-0.797432309,0.639246557
-0.784997376,0.635296682
-0.785254945,0.635113901
NaN,NaN
-0.785254945,0.635113901
-0.786697561,0.627091424
-0.780630754,0.626056415
-0.783683738,0.622005172
-0.784128827,0.618614971
-0.786767492,0.615488727
